wandb: Currently logged in as: longyunbo218 (digitalai). Use `wandb login --relogin` to force relogin
wandb: wandb version 0.16.4 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.16.2
wandb: Run data is saved locally in /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/1_cluster/wandb/run-20240309_123333-7wj0uurc
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run crimson-wave-30
MAE (test data): 72.87897491455078
MAPE (test data): 90.67661166191101
MSE (test data): 7511.7294921875
R2 (test data): 0.5742640228034601
loss (test data): 7511.729613415948
Epoch 1/10, Loss: 274.1537
Epoch 2/10, Loss: 2.6878
Epoch 3/10, Loss: 0.9726
Epoch 4/10, Loss: 0.7317
Epoch 5/10, Loss: 0.5703
Epoch 6/10, Loss: 0.5059
Epoch 7/10, Loss: 0.4111
Epoch 8/10, Loss: 0.3550
Epoch 9/10, Loss: 0.3728
Epoch 10/10, Loss: 0.2621
Performance Metrics:
RMSE (test data): 85.96488189697266
MAE (test data): 71.80827331542969
MAPE (test data): 90.53129553794861
MSE (test data): 7389.96044921875
R2 (test data): 0.581165485279345
loss (test data): 7389.959674703664
Epoch 1/10, Loss: 253.2886
Epoch 2/10, Loss: 2.2144
Epoch 3/10, Loss: 0.7900
Epoch 4/10, Loss: 0.6346
Epoch 5/10, Loss: 0.5156
Epoch 6/10, Loss: 0.4957
Epoch 7/10, Loss: 0.3877
Epoch 8/10, Loss: 0.3346
Epoch 9/10, Loss: 0.3227
Epoch 10/10, Loss: 0.4897
Performance Metrics:
RMSE (test data): 84.61495208740234
MAE (test data): 70.39262390136719
MAPE (test data): 90.96207022666931
MSE (test data): 7159.68994140625
R2 (test data): 0.5942162837837582
loss (test data): 7159.689951508621
Epoch 1/10, Loss: 234.5283
Epoch 2/10, Loss: 2.0436
Epoch 3/10, Loss: 0.8322
Epoch 4/10, Loss: 0.6198
Epoch 5/10, Loss: 0.5651
Epoch 6/10, Loss: 0.4756
Epoch 7/10, Loss: 0.3942
Epoch 8/10, Loss: 0.3469
Epoch 9/10, Loss: 0.2378
Epoch 10/10, Loss: 0.3021
Performance Metrics:
RMSE (test data): 85.9078598022461
MAE (test data): 71.59237670898438
MAPE (test data): 90.4032051563263
MSE (test data): 7380.16015625
R2 (test data): 0.5817208365253235
loss (test data): 7380.160870150862
Epoch 1/10, Loss: 263.6527
Epoch 2/10, Loss: 2.6419
Epoch 3/10, Loss: 0.8922
Epoch 4/10, Loss: 0.5636
Epoch 5/10, Loss: 0.4491
Epoch 6/10, Loss: 0.3351
Epoch 7/10, Loss: 0.3067
Epoch 8/10, Loss: 0.2806
Epoch 9/10, Loss: 0.2221
Epoch 10/10, Loss: 0.4181
Performance Metrics:
RMSE (test data): 85.4359359741211
MAE (test data): 72.28450775146484
MAPE (test data): 91.56957864761353
MSE (test data): 7299.2998046875
R2 (test data): 0.5863037143018217
loss (test data): 7299.300094288793
Epoch 1/10, Loss: 224.3011
Epoch 2/10, Loss: 2.1406
Epoch 3/10, Loss: 0.7316
Epoch 4/10, Loss: 0.5141
Epoch 5/10, Loss: 0.4533
Epoch 6/10, Loss: 0.4185
Epoch 7/10, Loss: 0.3756
Epoch 8/10, Loss: 0.3626
Epoch 9/10, Loss: 0.2858
Epoch 10/10, Loss: 0.2608
Performance Metrics:
RMSE (test data): 84.5737533569336
MAE (test data): 70.97005462646484
MAPE (test data): 91.56938195228577
MSE (test data): 7152.7197265625
R2 (test data): 0.5946112993111461
loss (test data): 7152.720248518319
Epoch 1/10, Loss: 289.1216
Epoch 2/10, Loss: 3.7182
Epoch 3/10, Loss: 1.0132
Epoch 4/10, Loss: 0.6401
Epoch 5/10, Loss: 0.4972
Epoch 6/10, Loss: 0.4031
Epoch 7/10, Loss: 0.3230
Epoch 8/10, Loss: 0.3000
Epoch 9/10, Loss: 0.2579
Epoch 10/10, Loss: 0.2217
Performance Metrics:
RMSE (test data): 86.18346405029297
MAE (test data): 72.62762451171875
MAPE (test data): 91.03537201881409
MSE (test data): 7427.5888671875
R2 (test data): 0.5790327946426861
loss (test data): 7427.588988415948
Epoch 1/10, Loss: 282.0298
Epoch 2/10, Loss: 3.4335
Epoch 3/10, Loss: 1.0981
Epoch 4/10, Loss: 0.4559
Epoch 5/10, Loss: 0.4132
Epoch 6/10, Loss: 0.3911
Epoch 7/10, Loss: 0.3123
Epoch 8/10, Loss: 0.3459
Epoch 9/10, Loss: 0.2481
Epoch 10/10, Loss: 0.2321
Performance Metrics:
RMSE (test data): 86.10342407226562
MAE (test data): 71.7595443725586
MAPE (test data): 90.50599932670593
MSE (test data): 7413.7998046875
R2 (test data): 0.5798143172537955
loss (test data): 7413.799700296337
Epoch 1/10, Loss: 239.2884
Epoch 2/10, Loss: 2.3784
Epoch 3/10, Loss: 0.7349
Epoch 4/10, Loss: 0.4891
Epoch 5/10, Loss: 0.4373
Epoch 6/10, Loss: 0.3526
Epoch 7/10, Loss: 0.3240
Epoch 8/10, Loss: 0.2872
Epoch 9/10, Loss: 0.3279
Epoch 10/10, Loss: 0.2164
Performance Metrics:
RMSE (test data): 85.89576721191406
MAE (test data): 71.1221694946289
MAPE (test data): 90.20212292671204
MSE (test data): 7378.08251953125
R2 (test data): 0.5818386410481081
loss (test data): 7378.082317483836
Epoch 1/10, Loss: 284.7756
Epoch 2/10, Loss: 3.3618
Epoch 3/10, Loss: 1.0091
Epoch 4/10, Loss: 0.5821
Epoch 5/10, Loss: 0.4344
Epoch 6/10, Loss: 0.4393
Epoch 7/10, Loss: 0.3647
Epoch 8/10, Loss: 0.3471
Epoch 9/10, Loss: 0.2795
Epoch 10/10, Loss: 0.2479
Performance Metrics:
RMSE (test data): 86.29289245605469
MAE (test data): 71.81195831298828
MAPE (test data): 90.1982843875885
MSE (test data): 7446.4638671875
R2 (test data): 0.5779630596096994
loss (test data): 7446.463527074354
Epoch 1/10, Loss: 331.9242
Epoch 2/10, Loss: 4.2692
Epoch 3/10, Loss: 1.0707
Epoch 4/10, Loss: 0.6023
Epoch 5/10, Loss: 0.4008
Epoch 6/10, Loss: 0.3626
Epoch 7/10, Loss: 0.3234
Epoch 8/10, Loss: 0.3013
Epoch 9/10, Loss: 0.2331
Epoch 10/10, Loss: 0.2496
Performance Metrics:
RMSE (test data): 86.15235137939453
MAE (test data): 71.28416442871094
MAPE (test data): 90.05308151245117
MSE (test data): 7422.2275390625
R2 (test data): 0.5793366928780024
loss (test data): 7422.227047413793
Epoch 1/10, Loss: 302.5239
Epoch 2/10, Loss: 4.1794
Epoch 3/10, Loss: 1.2377
Epoch 4/10, Loss: 1.6740
Epoch 5/10, Loss: 0.4023
Epoch 6/10, Loss: 0.3284
Epoch 7/10, Loss: 0.2613
Epoch 8/10, Loss: 0.2316
Epoch 9/10, Loss: 0.2149
Epoch 10/10, Loss: 0.1819
Performance Metrics:
RMSE (test data): 86.2524185180664
MAE (test data): 71.3834457397461
MAPE (test data): 90.02221822738647
MSE (test data): 7439.47998046875
R2 (test data): 0.5783588549849863
loss (test data): 7439.480051185345
Epoch 1/10, Loss: 256.7390
Epoch 2/10, Loss: 3.8575
Epoch 3/10, Loss: 0.9405
Epoch 4/10, Loss: 0.5145
Epoch 5/10, Loss: 0.3690
Epoch 6/10, Loss: 0.3368
Epoch 7/10, Loss: 0.2626
Epoch 8/10, Loss: 0.2439
Epoch 9/10, Loss: 0.2393
Epoch 10/10, Loss: 0.2131
Performance Metrics:
RMSE (test data): 86.14454650878906
MAE (test data): 71.54145812988281
MAPE (test data): 90.2058482170105
MSE (test data): 7420.8828125
R2 (test data): 0.5794129045104921
loss (test data): 7420.8822804418105
Epoch 1/10, Loss: 292.0947
Epoch 2/10, Loss: 3.3111
Epoch 3/10, Loss: 1.0514
Epoch 4/10, Loss: 0.6183
Epoch 5/10, Loss: 0.4738
Epoch 6/10, Loss: 0.4296
Epoch 7/10, Loss: 0.3868
Epoch 8/10, Loss: 0.3201
Epoch 9/10, Loss: 0.2689
Epoch 10/10, Loss: 0.2328
Performance Metrics:
RMSE (test data): 86.15351867675781
MAE (test data): 71.44047546386719
MAPE (test data): 90.06643891334534
MSE (test data): 7422.42919921875
R2 (test data): 0.5793252331145603
loss (test data): 7422.429286772629
Epoch 1/10, Loss: 295.1779
Epoch 2/10, Loss: 4.4494
Epoch 3/10, Loss: 1.1929
Epoch 4/10, Loss: 0.5378
Epoch 5/10, Loss: 0.4231
Epoch 6/10, Loss: 0.3541
Epoch 7/10, Loss: 0.3064
Epoch 8/10, Loss: 0.2899
Epoch 9/10, Loss: 0.2670
Epoch 10/10, Loss: 0.2504
Performance Metrics:
RMSE (test data): 86.00836944580078
MAE (test data): 70.93063354492188
MAPE (test data): 89.98512625694275
MSE (test data): 7397.43896484375
R2 (test data): 0.5807415779823231
loss (test data): 7397.438900862069
Epoch 1/10, Loss: 273.2823
Epoch 2/10, Loss: 3.3801
Epoch 3/10, Loss: 1.1394
Epoch 4/10, Loss: 0.5981
Epoch 5/10, Loss: 0.5010
Epoch 6/10, Loss: 0.3547
Epoch 7/10, Loss: 0.3010
Epoch 8/10, Loss: 0.2619
Epoch 9/10, Loss: 0.2533
Epoch 10/10, Loss: 0.2214
Performance Metrics:
RMSE (test data): 86.32684326171875
MAE (test data): 70.82878875732422
MAPE (test data): 89.49080109596252
MSE (test data): 7452.32421875
R2 (test data): 0.577630889125013
loss (test data): 7452.324400592673
Epoch 1/10, Loss: 329.3448
Epoch 2/10, Loss: 5.2173
Epoch 3/10, Loss: 1.5395
Epoch 4/10, Loss: 0.7531
Epoch 5/10, Loss: 0.5124
Epoch 6/10, Loss: 0.4241
Epoch 7/10, Loss: 0.3526
Epoch 8/10, Loss: 0.4219
Epoch 9/10, Loss: 0.2806
Epoch 10/10, Loss: 0.2417
Performance Metrics:
RMSE (test data): 86.28215026855469
MAE (test data): 71.01710510253906
MAPE (test data): 89.89437818527222
MSE (test data): 7444.609375
R2 (test data): 0.5780681396739976
loss (test data): 7444.609337957974
Epoch 1/10, Loss: 256.2451
Epoch 2/10, Loss: 3.9868
Epoch 3/10, Loss: 1.2002
Epoch 4/10, Loss: 0.8576
Epoch 5/10, Loss: 0.7221
Epoch 6/10, Loss: 0.6745
Epoch 7/10, Loss: 0.6215
Epoch 8/10, Loss: 0.6057
Epoch 9/10, Loss: 0.5525
Epoch 10/10, Loss: 0.5020
Performance Metrics:
RMSE (test data): 87.20699310302734
MAE (test data): 72.3464584350586
MAPE (test data): 89.71148729324341
MSE (test data): 7605.0595703125
R2 (test data): 0.5689744229507335
loss (test data): 7605.059812769397
Epoch 1/10, Loss: 300.8260
Epoch 2/10, Loss: 6.1838
Epoch 3/10, Loss: 1.7813
Epoch 4/10, Loss: 0.9775
Epoch 5/10, Loss: 0.7600
Epoch 6/10, Loss: 0.6725
Epoch 7/10, Loss: 0.6337
Epoch 8/10, Loss: 0.6050
Epoch 9/10, Loss: 0.6027
Epoch 10/10, Loss: 0.5421
Performance Metrics:
RMSE (test data): 86.8055191040039
MAE (test data): 71.42340850830078
MAPE (test data): 89.61758017539978
MSE (test data): 7535.1982421875
R2 (test data): 0.5729339592539384
loss (test data): 7535.197511449353
Epoch 1/10, Loss: 250.8023
Epoch 2/10, Loss: 4.2858
Epoch 3/10, Loss: 1.2568
Epoch 4/10, Loss: 0.7324
Epoch 5/10, Loss: 0.6178
Epoch 6/10, Loss: 0.4824
Epoch 7/10, Loss: 0.4902
Epoch 8/10, Loss: 0.4566
Epoch 9/10, Loss: 0.3631
Epoch 10/10, Loss: 0.3102
Performance Metrics:
RMSE (test data): 86.73485565185547
MAE (test data): 72.42990112304688
MAPE (test data): 89.99345898628235
MSE (test data): 7522.9345703125
R2 (test data): 0.5736289894627187
loss (test data): 7522.934166217672
Epoch 1/10, Loss: 218.5651
Epoch 2/10, Loss: 3.0866
Epoch 3/10, Loss: 0.8532
Epoch 4/10, Loss: 0.5806
Epoch 5/10, Loss: 0.4758
Epoch 6/10, Loss: 0.3905
Epoch 7/10, Loss: 0.3402
Epoch 8/10, Loss: 0.3178
Epoch 9/10, Loss: 0.2832
Epoch 10/10, Loss: 0.2426
Performance Metrics:
RMSE (test data): 85.5589828491211
MAE (test data): 71.46385955810547
MAPE (test data): 90.58423042297363
MSE (test data): 7320.33984375
R2 (test data): 0.585111295442075
loss (test data): 7320.339315059267
Epoch 1/10, Loss: 270.0958
Epoch 2/10, Loss: 4.4380
Epoch 3/10, Loss: 1.1102
Epoch 4/10, Loss: 0.6901
Epoch 5/10, Loss: 0.4731
Epoch 6/10, Loss: 0.4389
Epoch 7/10, Loss: 0.3514
Epoch 8/10, Loss: 0.3062
Epoch 9/10, Loss: 0.2691
Epoch 10/10, Loss: 0.2431
Performance Metrics:
RMSE (test data): 86.24835205078125
MAE (test data): 71.93754577636719
MAPE (test data): 90.13245105743408
MSE (test data): 7438.7783203125
R2 (test data): 0.5783986354617563
loss (test data): 7438.778286637931
Epoch 1/10, Loss: 273.2944
Epoch 2/10, Loss: 4.2879
Epoch 3/10, Loss: 1.0605
Epoch 4/10, Loss: 0.5791
Epoch 5/10, Loss: 0.4890
Epoch 6/10, Loss: 0.4025
Epoch 7/10, Loss: 0.3500
Epoch 8/10, Loss: 0.3013
Epoch 9/10, Loss: 0.2944
Epoch 10/10, Loss: 0.2590
Performance Metrics:
RMSE (test data): 85.93108367919922
MAE (test data): 71.4993667602539
MAPE (test data): 90.19451141357422
MSE (test data): 7384.15087890625
R2 (test data): 0.581494702701022
loss (test data): 7384.150838496767
Epoch 1/10, Loss: 344.2717
Epoch 2/10, Loss: 5.9836
Epoch 3/10, Loss: 1.9661
Epoch 4/10, Loss: 0.8737
Epoch 5/10, Loss: 0.5819
Epoch 6/10, Loss: 0.4576
Epoch 7/10, Loss: 0.4193
Epoch 8/10, Loss: 0.3716
Epoch 9/10, Loss: 0.3124
Epoch 10/10, Loss: 0.2750
Performance Metrics:
RMSE (test data): 85.8372802734375
MAE (test data): 71.4233169555664
MAPE (test data): 90.21483063697815
MSE (test data): 7368.03857421875
R2 (test data): 0.5824078665267842
loss (test data): 7368.038900862069
Epoch 1/10, Loss: 270.1897
Epoch 2/10, Loss: 4.6746
Epoch 3/10, Loss: 1.2423
Epoch 4/10, Loss: 0.6393
Epoch 5/10, Loss: 0.4489
Epoch 6/10, Loss: 0.3795
Epoch 7/10, Loss: 0.3067
Epoch 8/10, Loss: 0.2836
Epoch 9/10, Loss: 0.2842
Epoch 10/10, Loss: 0.2367
Performance Metrics:
RMSE (test data): 84.73373413085938
MAE (test data): 70.88752746582031
MAPE (test data): 90.98194241523743
MSE (test data): 7179.80615234375
R2 (test data): 0.5930761767725341
loss (test data): 7179.806081627155
Epoch 1/10, Loss: 272.9520
Epoch 2/10, Loss: 6.3398
Epoch 3/10, Loss: 1.6457
Epoch 4/10, Loss: 0.6099
Epoch 5/10, Loss: 0.3350
Epoch 6/10, Loss: 0.2861
Epoch 7/10, Loss: 0.2722
Epoch 8/10, Loss: 0.2381
Epoch 9/10, Loss: 0.2328
Epoch 10/10, Loss: 0.2089
Performance Metrics:
RMSE (test data): 86.4380111694336
MAE (test data): 72.0042953491211
MAPE (test data): 90.0930643081665
MSE (test data): 7471.529296875
R2 (test data): 0.5765423931245395
loss (test data): 7471.529906384698
Epoch 1/10, Loss: 259.4633
Epoch 2/10, Loss: 4.3947
Epoch 3/10, Loss: 1.3132
Epoch 4/10, Loss: 0.6934
Epoch 5/10, Loss: 0.4957
Epoch 6/10, Loss: 0.4408
Epoch 7/10, Loss: 0.4135
Epoch 8/10, Loss: 0.3291
Epoch 9/10, Loss: 0.2786
Epoch 10/10, Loss: 0.2745
Performance Metrics:
RMSE (test data): 87.12559509277344
MAE (test data): 73.02493286132812
MAPE (test data): 89.97495770454407
MSE (test data): 7590.869140625
R2 (test data): 0.5697787165974708
loss (test data): 7590.868906586746
Epoch 1/10, Loss: 307.5170
Epoch 2/10, Loss: 3.3033
Epoch 3/10, Loss: 0.7884
Epoch 4/10, Loss: 0.4419
Epoch 5/10, Loss: 0.3521
Epoch 6/10, Loss: 0.3169
Epoch 7/10, Loss: 0.2867
Epoch 8/10, Loss: 0.2716
Epoch 9/10, Loss: 0.2907
Epoch 10/10, Loss: 0.2615
Performance Metrics:
RMSE (test data): 84.9319076538086
MAE (test data): 70.98340606689453
MAPE (test data): 90.92233777046204
MSE (test data): 7213.42919921875
R2 (test data): 0.5911705203621835
loss (test data): 7213.429775053879
Epoch 1/10, Loss: 251.3391
Epoch 2/10, Loss: 3.1604
Epoch 3/10, Loss: 0.8896
Epoch 4/10, Loss: 0.4254
Epoch 5/10, Loss: 0.3240
Epoch 6/10, Loss: 0.2550
Epoch 7/10, Loss: 0.2613
Epoch 8/10, Loss: 0.2301
Epoch 9/10, Loss: 0.2360
Epoch 10/10, Loss: 0.1993
Performance Metrics:
RMSE (test data): 85.27950286865234
MAE (test data): 70.85344696044922
MAPE (test data): 90.48869609832764
MSE (test data): 7272.59326171875
R2 (test data): 0.5878173905529882
loss (test data): 7272.592689251078
Epoch 1/10, Loss: 257.6651
Epoch 2/10, Loss: 4.1854
Epoch 3/10, Loss: 1.2664
Epoch 4/10, Loss: 0.6679
Epoch 5/10, Loss: 0.4575
Epoch 6/10, Loss: 0.3564
Epoch 7/10, Loss: 0.3132
Epoch 8/10, Loss: 0.2898
Epoch 9/10, Loss: 0.2564
Epoch 10/10, Loss: 0.2318
Performance Metrics:
RMSE (test data): 85.82817840576172
MAE (test data): 71.5094985961914
MAPE (test data): 90.41571617126465
MSE (test data): 7366.47607421875
R2 (test data): 0.5824964378606252
loss (test data): 7366.476097790948
Epoch 1/10, Loss: 334.1224
Epoch 2/10, Loss: 4.8174
Epoch 3/10, Loss: 1.4419
Epoch 4/10, Loss: 0.6852
Epoch 5/10, Loss: 0.4236
Epoch 6/10, Loss: 0.3531
Epoch 7/10, Loss: 0.3472
Epoch 8/10, Loss: 0.3359
Epoch 9/10, Loss: 0.2649
Epoch 10/10, Loss: 0.2365
Performance Metrics:
RMSE (test data): 84.77474975585938
MAE (test data): 70.94490814208984
MAPE (test data): 91.07168912887573
MSE (test data): 7186.75830078125
R2 (test data): 0.5926821763238904
loss (test data): 7186.7579135237065
Epoch 1/10, Loss: 254.3072
Epoch 2/10, Loss: 4.1420
Epoch 3/10, Loss: 1.0565
Epoch 4/10, Loss: 0.4739
Epoch 5/10, Loss: 0.3514
Epoch 6/10, Loss: 0.2605
Epoch 7/10, Loss: 0.2277
Epoch 8/10, Loss: 0.2113
Epoch 9/10, Loss: 0.2007
Epoch 10/10, Loss: 0.1901
Performance Metrics:
RMSE (test data): 85.639892578125
MAE (test data): 71.2901840209961
MAPE (test data): 90.5859112739563
MSE (test data): 7334.19140625
R2 (test data): 0.5843262716716295
loss (test data): 7334.19028825431
Epoch 1/10, Loss: 257.1259
Epoch 2/10, Loss: 6.0059
Epoch 3/10, Loss: 1.9638
Epoch 4/10, Loss: 1.0358
Epoch 5/10, Loss: 0.7833
Epoch 6/10, Loss: 0.6294
Epoch 7/10, Loss: 0.4495
Epoch 8/10, Loss: 0.3235
Epoch 9/10, Loss: 0.3364
Epoch 10/10, Loss: 0.2733
Performance Metrics:
RMSE (test data): 86.17137908935547
MAE (test data): 71.90774536132812
MAPE (test data): 90.37036299705505
MSE (test data): 7425.5068359375
R2 (test data): 0.5791507817415764
loss (test data): 7425.507354525862
Epoch 1/10, Loss: 230.0262
Epoch 2/10, Loss: 3.5794
Epoch 3/10, Loss: 0.8865
Epoch 4/10, Loss: 0.3947
Epoch 5/10, Loss: 0.3472
Epoch 6/10, Loss: 0.3033
Epoch 7/10, Loss: 0.2677
Epoch 8/10, Loss: 0.2610
Epoch 9/10, Loss: 0.2545
Epoch 10/10, Loss: 0.2553
Performance Metrics:
RMSE (test data): 85.47156524658203
MAE (test data): 71.38151550292969
MAPE (test data): 90.68267941474915
MSE (test data): 7305.388671875
R2 (test data): 0.5859586208084802
loss (test data): 7305.3889749461205
Epoch 1/10, Loss: 227.8487
Epoch 2/10, Loss: 3.2781
Epoch 3/10, Loss: 0.9161
Epoch 4/10, Loss: 0.4064
Epoch 5/10, Loss: 0.2898
Epoch 6/10, Loss: 0.2535
Epoch 7/10, Loss: 0.2291
Epoch 8/10, Loss: 0.2128
Epoch 9/10, Loss: 0.2253
Epoch 10/10, Loss: 0.2017
Performance Metrics:
RMSE (test data): 85.81718444824219
MAE (test data): 71.5062255859375
MAPE (test data): 90.48956036567688
MSE (test data): 7364.5888671875
R2 (test data): 0.5826034268636449
loss (test data): 7364.588436153017
Epoch 1/10, Loss: 337.1162
Epoch 2/10, Loss: 4.9158
Epoch 3/10, Loss: 1.4147
Epoch 4/10, Loss: 0.5854
Epoch 5/10, Loss: 0.4307
Epoch 6/10, Loss: 0.3460
Epoch 7/10, Loss: 0.2935
Epoch 8/10, Loss: 0.2777
Epoch 9/10, Loss: 0.2365
Epoch 10/10, Loss: 0.2425
Performance Metrics:
RMSE (test data): 89.04265594482422
MAE (test data): 73.25728607177734
MAPE (test data): 89.2207682132721
MSE (test data): 7928.5947265625
R2 (test data): 0.5506377073791267
loss (test data): 7928.594948814655
Epoch 1/10, Loss: 381.5104
Epoch 2/10, Loss: 7.7319
Epoch 3/10, Loss: 2.6130
Epoch 4/10, Loss: 1.0920
Epoch 5/10, Loss: 0.4971
Epoch 6/10, Loss: 0.3531
Epoch 7/10, Loss: 0.2817
Epoch 8/10, Loss: 0.2552
Epoch 9/10, Loss: 0.2428
Epoch 10/10, Loss: 0.2118
Performance Metrics:
RMSE (test data): 85.57170104980469
MAE (test data): 71.16738891601562
MAPE (test data): 90.46506881713867
MSE (test data): 7322.515625
R2 (test data): 0.5849879567162948
loss (test data): 7322.515486934267
Epoch 1/10, Loss: 233.9885
Epoch 2/10, Loss: 4.8042
Epoch 3/10, Loss: 1.3945
Epoch 4/10, Loss: 0.5310
Epoch 5/10, Loss: 0.3187
Epoch 6/10, Loss: 0.2539
Epoch 7/10, Loss: 0.2424
Epoch 8/10, Loss: 0.2222
Epoch 9/10, Loss: 0.2223
Epoch 10/10, Loss: 0.2020
Performance Metrics:
RMSE (test data): 86.2603530883789
MAE (test data): 71.65333557128906
MAPE (test data): 90.18657803535461
MSE (test data): 7440.84814453125
R2 (test data): 0.5782813251123483
loss (test data): 7440.848023302802
Epoch 1/10, Loss: 237.0829
Epoch 2/10, Loss: 4.4045
Epoch 3/10, Loss: 1.0090
Epoch 4/10, Loss: 0.4819
Epoch 5/10, Loss: 0.3464
Epoch 6/10, Loss: 0.3047
Epoch 7/10, Loss: 0.2827
Epoch 8/10, Loss: 0.2668
Epoch 9/10, Loss: 0.2618
Epoch 10/10, Loss: 0.2311
Performance Metrics:
RMSE (test data): 86.1707992553711
MAE (test data): 71.5945816040039
MAPE (test data): 90.24644494056702
MSE (test data): 7425.40625
R2 (test data): 0.5791565557429628
loss (test data): 7425.405347521551
Epoch 1/10, Loss: 225.0481
Epoch 2/10, Loss: 3.8763
Epoch 3/10, Loss: 1.1350
Epoch 4/10, Loss: 0.5369
Epoch 5/10, Loss: 0.3816
Epoch 6/10, Loss: 0.3507
Epoch 7/10, Loss: 0.3061
Epoch 8/10, Loss: 0.3140
Epoch 9/10, Loss: 0.2558
Epoch 10/10, Loss: 0.2446
Performance Metrics:
RMSE (test data): 84.7686538696289
MAE (test data): 70.70158386230469
MAPE (test data): 90.9517765045166
MSE (test data): 7185.72509765625
R2 (test data): 0.5927407121611198
loss (test data): 7185.725161637931
Epoch 1/10, Loss: 214.9394
Epoch 2/10, Loss: 3.4353
Epoch 3/10, Loss: 1.0966
Epoch 4/10, Loss: 0.6158
Epoch 5/10, Loss: 0.5025
Epoch 6/10, Loss: 0.4319
DEBUG flwr 2024-03-09 13:44:51,374 | connection.py:141 | gRPC channel closed
INFO flwr 2024-03-09 13:44:51,375 | app.py:304 | Disconnect and shut down
Epoch 7/10, Loss: 0.3684
Epoch 8/10, Loss: 0.3323
Epoch 9/10, Loss: 0.3004
Epoch 10/10, Loss: 0.2841
Performance Metrics:
RMSE (test data): 85.72021484375
MAE (test data): 71.11613464355469
MAPE (test data): 90.37801027297974
MSE (test data): 7347.955078125
R2 (test data): 0.5835461651116964
loss (test data): 7347.954620150862
Epoch 1/10, Loss: 217.6457
Epoch 2/10, Loss: 4.6348
Epoch 3/10, Loss: 1.3500
Epoch 4/10, Loss: 0.6073
Epoch 5/10, Loss: 0.4032
Epoch 6/10, Loss: 0.3538
Epoch 7/10, Loss: 0.2842
Epoch 8/10, Loss: 0.2838
Epoch 9/10, Loss: 0.2552
Epoch 10/10, Loss: 0.2526
Performance Metrics:
RMSE (test data): 85.93460083007812
MAE (test data): 71.28914642333984
MAPE (test data): 90.33280611038208
MSE (test data): 7384.755859375
R2 (test data): 0.5814603984746014
loss (test data): 7384.756138873922
Epoch 1/10, Loss: 259.9750
Epoch 2/10, Loss: 4.7836
Epoch 3/10, Loss: 1.5458
Epoch 4/10, Loss: 0.7213
Epoch 5/10, Loss: 0.4948
Epoch 6/10, Loss: 0.4900
Epoch 7/10, Loss: 0.4319
Epoch 8/10, Loss: 0.3826
Epoch 9/10, Loss: 0.3745
Epoch 10/10, Loss: 0.3269
Performance Metrics:
RMSE (test data): 84.8255615234375
MAE (test data): 70.56045532226562
MAPE (test data): 90.98299145698547
MSE (test data): 7195.3759765625
R2 (test data): 0.5921937235659176
loss (test data): 7195.376171875
Epoch 1/10, Loss: 263.4892
Epoch 2/10, Loss: 4.8923
Epoch 3/10, Loss: 1.4628
Epoch 4/10, Loss: 0.7107
Epoch 5/10, Loss: 0.5364
Epoch 6/10, Loss: 0.4526
Epoch 7/10, Loss: 0.4073
Epoch 8/10, Loss: 0.3786
Epoch 9/10, Loss: 0.3537
Epoch 10/10, Loss: 0.3207
Performance Metrics:
RMSE (test data): 86.93977355957031
MAE (test data): 72.25936126708984
MAPE (test data): 90.06710648536682
MSE (test data): 7558.52392578125
R2 (test data): 0.5716118998592863
loss (test data): 7558.524047009698
Epoch 1/10, Loss: 258.6501
Epoch 2/10, Loss: 4.7121
Epoch 3/10, Loss: 1.5129
Epoch 4/10, Loss: 0.6468
Epoch 5/10, Loss: 0.4395
Epoch 6/10, Loss: 0.3938
Epoch 7/10, Loss: 0.3662
Epoch 8/10, Loss: 0.3556
Epoch 9/10, Loss: 0.3209
Epoch 10/10, Loss: 0.2969
Performance Metrics:
RMSE (test data): 87.8105239868164
MAE (test data): 72.70790100097656
MAPE (test data): 89.70634937286377
MSE (test data): 7710.68798828125
R2 (test data): 0.5629878427505326
loss (test data): 7710.6878030711205
Epoch 1/10, Loss: 222.8789
Epoch 2/10, Loss: 5.0471
Epoch 3/10, Loss: 1.2192
Epoch 4/10, Loss: 0.5985
Epoch 5/10, Loss: 0.4399
Epoch 6/10, Loss: 0.3417
Epoch 7/10, Loss: 0.3464
Epoch 8/10, Loss: 0.3438
Epoch 9/10, Loss: 0.2737
Epoch 10/10, Loss: 0.2818
Performance Metrics:
RMSE (test data): 86.78242492675781
MAE (test data): 70.1028060913086
MAPE (test data): 89.40877914428711
MSE (test data): 7531.189453125
R2 (test data): 0.5731611045958608
loss (test data): 7531.189735991379
Epoch 1/10, Loss: 324.4705
Epoch 2/10, Loss: 6.4409
Epoch 3/10, Loss: 2.0427
Epoch 4/10, Loss: 0.8296
Epoch 5/10, Loss: 0.4992
Epoch 6/10, Loss: 0.3965
Epoch 7/10, Loss: 0.3724
Epoch 8/10, Loss: 0.3456
Epoch 9/10, Loss: 0.3079
Epoch 10/10, Loss: 0.3116
Performance Metrics:
RMSE (test data): 87.58675384521484
MAE (test data): 71.50064086914062
MAPE (test data): 89.83951210975647
MSE (test data): 7671.439453125
